csv_code,baseline_auc,permuted_auc,auc_drop,baseline_accuracy,permuted_accuracy,accuracy_drop,ref_id,variable,survey_year,feature_group,question
Y2875703,0.9493346097109319,0.9493163010158711,1.830869506080912e-05,0.8884397736459175,0.8884397736459175,0.0,Y28757.03,Q13-3A.03~000004,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
Y3246604,0.9493346097109319,0.9493163010158711,1.830869506080912e-05,0.8884397736459175,0.8884397736459175,0.0,Y32466.04,Q13-3C.02~000011,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
C0566600,0.9493346097109319,0.9493163010158711,1.830869506080912e-05,0.8884397736459175,0.8884397736459175,0.0,C05666.00,MS860544,1986,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
C2497700,0.9493346097109319,0.9493163010158711,1.830869506080912e-05,0.8884397736459175,0.8884397736459175,0.0,C24977.00,ANTIZX2000,2000,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - SAME SEX
C5531600,0.9493346097109319,0.9493189165437369,1.5693167194963387e-05,0.8884397736459175,0.8884397736459175,0.0,C55316.00,ANTIPX2012,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - SAME SEX
C2525600,0.9493346097109319,0.9493189165437369,1.5693167194963387e-05,0.8884397736459175,0.8884397736459175,0.0,C25256.00,BPEXTP2002,2002,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL PERCENTILE SCORE TRICHOTOMOUS
Y3587600,0.9493346097109319,0.9493189165437369,1.5693167194963387e-05,0.8884397736459175,0.8884397736459175,0.0,Y35876.00,Q13-3D.02~000013,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
Y1940600,0.9493346097109319,0.9493189165437369,1.5693167194963387e-05,0.8884397736459175,0.8884397736459175,0.0,Y19406.00,YASR-60C,2006,prior delinquency/contact,HOW MANY TIMES IN LAST YEAR R HURT SOMEONE BADLY ENOUGH TO NEED
C1979700,0.9493346097109319,0.9493189165437369,1.5693167194963387e-05,0.8884397736459175,0.8884397736459175,0.0,C19797.00,MS984028,1998,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
C3948300,0.9493346097109319,0.9493189165437369,1.5693167194963387e-05,0.8884397736459175,0.8884397736459175,0.0,C39483.00,MS-BPI-28,2008,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
Y3249101,0.9493346097109319,0.9493189165437369,1.5693167194963387e-05,0.8884397736459175,0.8884397736459175,0.0,Y32491.01,Q13-3G.03~000026,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
C5116300,0.9493346097109319,0.9493189165437369,1.5693167194963387e-05,0.8884397736459175,0.8884397736459175,0.0,C51163.00,CSAS024A,2010,peer/neighborhood,CHILD SELF-ADMIN: HAS CHILD EVER SEEN STUDENT CARRY A WEAPON ON
C3370800,0.9493346097109319,0.9493189165437369,1.5693167194963387e-05,0.8884397736459175,0.8884397736459175,0.0,C33708.00,CSAS063,2006,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST USED MARIJUANA
C2797600,0.9493346097109319,0.9493189165437369,1.5693167194963387e-05,0.8884397736459175,0.8884397736459175,0.0,C27976.00,ANTIZ2004,2004,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
Y3246103,0.9493346097109319,0.9493215320716026,1.3077639329228674e-05,0.8884397736459175,0.8884397736459175,0.0,Y32461.03,Q13-3A.03~000004,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
Y2959200,0.9493346097109319,0.9493215320716026,1.3077639329228674e-05,0.8884397736459175,0.8884397736459175,0.0,Y29592.00,YASR-61B,2012,school/achievement,IN LAST YEAR R EVER GOTTEN INTO A PHYSICAL FIGHT AT SCHOOL OR WORK
C1588800,0.9493346097109319,0.9493215320716026,1.3077639329228674e-05,0.8884397736459175,0.8884397736459175,0.0,C15888.00,CS960823,1996,school/achievement,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR DAMAGED SCHOOL PROPERTY ON
Y2878601,0.9493346097109319,0.9493215320716026,1.3077639329228674e-05,0.8884397736459175,0.8884397736459175,0.0,Y28786.01,Q13-3G.02~000026,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
Y0671100,0.9493346097109319,0.9493215320716026,1.3077639329228674e-05,0.8884397736459175,0.8884397736459175,0.0,Y06711.00,YASR-65A~000002,1996,prior delinquency/contact,YA SELF-REPORT: EVER CONVICTED OF ROBBERY?
C5971300,0.9493346097109319,0.9493215320716026,1.3077639329228674e-05,0.8884397736459175,0.8884397736459175,0.0,C59713.00,CSAS056B,2014,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL
Y2876303,0.9493346097109319,0.9493215320716026,1.3077639329228674e-05,0.8884397736459175,0.8884397736459175,0.0,Y28763.03,Q13-3C.03~000010,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
C3946600,0.9493346097109319,0.9493215320716026,1.3077639329228674e-05,0.8884397736459175,0.8884397736459175,0.0,C39466.00,MS-BPI-11,2008,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
C0945100,0.9493346097109319,0.9493241475994685,1.046211146338294e-05,0.8884397736459175,0.8884397736459175,0.0,C09451.00,CS906667,1990,substance/risk behavior,CHILD SELF-ADMINISTERED: HAVE YOU EVER USED OTHER DRUGS
C2769800,0.9493346097109319,0.9493241475994685,1.046211146338294e-05,0.8884397736459175,0.8884397736459175,0.0,C27698.00,CSAS056B,2002,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL
C2797000,0.9493346097109319,0.9493241475994685,1.046211146338294e-05,0.8884397736459175,0.8884397736459175,0.0,C27970.00,BPEXTZ2004,2004,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL STANDARD SCORE TRICHOTOMOUS ITEMS
C2797200,0.9493346097109319,0.9493267631273343,7.846583597537204e-06,0.8884397736459175,0.8876313662085691,0.0008084074373484462,C27972.00,ANTI2004,2004,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL RAW SCORE
Y4208704,0.9493346097109319,0.9493267631273343,7.846583597537204e-06,0.8884397736459175,0.8884397736459175,0.0,Y42087.04,Q13-3C.01~000011,2018,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
Y0377400,0.9493346097109319,0.9493267631273343,7.846583597537204e-06,0.8884397736459175,0.8884397736459175,0.0,Y03774.00,YASR-65A~000002,1994,prior delinquency/contact,YA SELF-REPORT: EVER CONVICTED OF ROBBERY?
C3945900,0.9493346097109319,0.9493267631273343,7.846583597537204e-06,0.8884397736459175,0.8884397736459175,0.0,C39459.00,MS-BPI-04,2008,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
Y2674600,0.9493346097109319,0.9493267631273343,7.846583597537204e-06,0.8884397736459175,0.8876313662085691,0.0008084074373484462,Y26746.00,Q4-5AB,2012,school/achievement,IN LAST SCHOOL YEAR HOW OFTEN HAS R SEEN A STUDENT CARRY A WEAPON
C2770000,0.9493346097109319,0.9493267631273343,7.846583597537204e-06,0.8884397736459175,0.8884397736459175,0.0,C27700.00,CSAS057B,2002,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL MORE THAN
Y2256900,0.9493346097109319,0.9493267631273343,7.846583597537204e-06,0.8884397736459175,0.8884397736459175,0.0,Y22569.00,YASR-60F,2008,school/achievement,HOW MANY TIMES IN LAST YEAR R DAMAGED SCHOOL PROPERTY ON PURPOSE
Y0970900,0.9493346097109319,0.9493267631273343,7.846583597537204e-06,0.8884397736459175,0.8884397736459175,0.0,Y09709.00,YASR-66E,1998,prior delinquency/contact,YA SELF-REPORT: NUMBER OF TIMES REFERRED TO COURT-RELATED
C3987900,0.9493346097109319,0.9493267631273343,7.846583597537204e-06,0.8884397736459175,0.8884397736459175,0.0,C39879.00,ANTIZ2010,2010,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
Y3587700,0.9493346097109319,0.9493267631273343,7.846583597537204e-06,0.8884397736459175,0.8884397736459175,0.0,Y35877.00,Q13-3D.03~000013,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
C3608000,0.9493346097109319,0.9493267631273343,7.846583597537204e-06,0.8884397736459175,0.8884397736459175,0.0,C36080.00,BPMIS22008,2008,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL RAW SCORE TRICHOTOMOUS ITEMS -
Y2875903,0.9493346097109319,0.9493293786552002,5.23105573169147e-06,0.8884397736459175,0.8884397736459175,0.0,Y28759.03,Q13-3A.05~000004,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
C6031700,0.9493346097109319,0.9493293786552002,5.23105573169147e-06,0.8884397736459175,0.8884397736459175,0.0,C60317.00,MS-BPI-04,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
C2589000,0.9493346097109319,0.9493293786552002,5.23105573169147e-06,0.8884397736459175,0.8884397736459175,0.0,C25890.00,MAT_GRD,2002,school/achievement,PIAT MATH: CHILD GRADE IN SCHOOL
Y3396500,0.9493346097109319,0.9493293786552002,5.23105573169147e-06,0.8884397736459175,0.8884397736459175,0.0,Y33965.00,Q4-5AB,2016,school/achievement,IN LAST SCHOOL YEAR HOW OFTEN HAS R SEEN A STUDENT CARRY A WEAPON
Y2611600,0.9493346097109319,0.9493293786552002,5.23105573169147e-06,0.8884397736459175,0.8884397736459175,0.0,Y26116.00,YASR-69B,2010,socioeconomic/work,WAS ANY OF VOLUNTEER WORK R HAS DONE COURT ORDERED?
Y2878701,0.9493346097109319,0.9493293786552002,5.23105573169147e-06,0.8884397736459175,0.8884397736459175,0.0,Y28787.01,Q13-3G.03~000026,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
C3045800,0.9493346097109319,0.9493293786552002,5.23105573169147e-06,0.8884397736459175,0.8884397736459175,0.0,C30458.00,CSAS040E,2004,school/achievement,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR DAMAGED SCHOOL PROPERTY ON
C6100400,0.9493346097109319,0.9493293786552002,5.23105573169147e-06,0.8884397736459175,0.8884397736459175,0.0,C61004.00,MS-BPI-10,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
Y2958300,0.9493346097109319,0.9493293786552002,5.23105573169147e-06,0.8884397736459175,0.8884397736459175,0.0,Y29583.00,YASR-60C,2012,prior delinquency/contact,HOW MANY TIMES IN LAST YEAR R HURT SOMEONE BADLY ENOUGH TO NEED
Y2876900,0.9493346097109319,0.9493293786552002,5.23105573169147e-06,0.8884397736459175,0.8884397736459175,0.0,Y28769.00,Q13-3D.03~000013,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
Y0379100,0.9493346097109319,0.9493293786552002,5.23105573169147e-06,0.8884397736459175,0.8884397736459175,0.0,Y03791.00,YASR-66,1994,prior delinquency/contact,YASR: EVER BEEN SENTENCED TO A CORRECTIONS INSTITUTION/JAIL/REFORM
C2254614,0.9493346097109319,0.9493293786552002,5.23105573169147e-06,0.8884397736459175,0.8884397736459175,0.0,C22546.14,HLTH-5A~000016,2000,health,CHILD HEALTH: TYPE OF LIMITING CONDITION
C2526200,0.9493346097109319,0.9493293786552002,5.23105573169147e-06,0.8884397736459175,0.8884397736459175,0.0,C25262.00,ANTIZX2002,2002,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - SAME SEX
Y3245905,0.9493346097109319,0.949331994183066,2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,Y32459.05,Q13-3A.01~000006,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
C0945300,0.9493346097109319,0.949331994183066,2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,C09453.00,CS906671,1990,substance/risk behavior,CHILD SELF-ADMINISTERED: R'S AGE WHEN FIRST USED ANY DRUGS
Y4208703,0.9493346097109319,0.949331994183066,2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,Y42087.03,Q13-3C.01~000010,2018,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
C3105600,0.9493346097109319,0.949331994183066,2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,C31056.00,ANTIZ2006,2006,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
Y2877600,0.9493346097109319,0.949331994183066,2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,Y28776.00,Q13-3E.04~000019,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
Y2878003,0.9493346097109319,0.949331994183066,2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,Y28780.03,Q13-3F.02~000028,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
Y3588400,0.9493346097109319,0.949331994183066,2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,Y35884.00,Q13-3E.04~000019,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
C6053500,0.9493346097109319,0.949331994183066,2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,C60535.00,ANTI2016,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL RAW SCORE
Y2877400,0.9493346097109319,0.949331994183066,2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,Y28774.00,Q13-3E.02~000019,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
Y3248200,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y32482.00,Q13-3E.06~000019,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
Y3248100,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y32481.00,Q13-3E.05~000019,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
Y3248000,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y32480.00,Q13-3E.04~000019,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
Y3247500,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y32475.00,Q13-3D.05~000013,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
Y3247600,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y32476.00,Q13-3D.06~000013,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
Y3326206,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y33262.06,YASR-65A~000007,2014,substance/risk behavior,CHARGES R MOST RECENTLY CONVICTED OF - POSSESSION OF MARIJUANA OR
Y3326207,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y33262.07,YASR-65A~000008,2014,substance/risk behavior,CHARGES R MOST RECENTLY CONVICTED OF - SELLING OF MARIJUANA OR
Y3248603,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y32486.03,Q13-3F.04~000028,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
C5972100,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,C59721.00,CSAS063,2014,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST USED MARIJUANA
C5971500,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,C59715.00,CSAS057B,2014,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL MORE THAN
Y3327000,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y33270.00,YASR-69B,2014,socioeconomic/work,WAS ANY OF VOLUNTEER WORK R HAS DONE COURT ORDERED?
Y3325704,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y33257.04,YASR-60B-J~000005,2014,school/achievement,HOW MANY TIMES IN LAST YEAR R DAMAGED SCHOOL PROPERTY ON PURPOSE
Y3325801,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y33258.01,YASR-61A-D~000002,2014,school/achievement,IN LAST YEAR R EVER GOTTEN INTO A PHYSICAL FIGHT AT SCHOOL OR WORK
Y3326300,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y33263.00,YASR-66,2014,prior delinquency/contact,EVER/SINCE DATE OF LAST INTERVIEW R BEEN SENTENCED TO A CORRECTIONS
Y4526205,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45262.05,Q13-3A.01~000006,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
Y3326204,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y33262.04,YASR-65A~000005,2014,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - DESTRUCTION OF PROPERTY
Y3326202,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y33262.02,YASR-65A~000003,2014,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - THEFT
Y3247400,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y32474.00,Q13-3D.04~000013,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
Y3326201,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y33262.01,YASR-65A~000002,2014,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - ROBBERY
Y4526303,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45263.03,Q13-3A.02~000004,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
Y4526305,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45263.05,Q13-3A.02~000006,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
Y3248803,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y32488.03,Q13-3F.06~000028,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
Y3248703,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y32487.03,Q13-3F.05~000028,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
Y3325701,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y33257.01,YASR-60B-J~000002,2014,prior delinquency/contact,HOW MANY TIMES IN LAST YEAR R HURT SOMEONE BADLY ENOUGH TO NEED
Y2959802,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y29598.02,YASR-65A~000003,2012,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - THEFT
Y3247004,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y32470.04,Q13-3C.06~000011,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
Y3249301,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y32493.01,Q13-3G.05~000026,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
Y4526903,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45269.03,Q13-3C.03~000010,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
Y2959807,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y29598.07,YASR-65A~000008,2012,substance/risk behavior,CHARGES R MOST RECENTLY CONVICTED OF - SELLING OF MARIJUANA OR
Y2959806,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y29598.06,YASR-65A~000007,2012,substance/risk behavior,CHARGES R MOST RECENTLY CONVICTED OF - POSSESSION OF MARIJUANA OR
C5700200,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,C57002.00,CSAS063,2012,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST USED MARIJUANA
C5699600,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,C56996.00,CSAS057B,2012,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL MORE THAN
Y2961700,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y29617.00,YASR-69B,2012,socioeconomic/work,WAS ANY OF VOLUNTEER WORK R HAS DONE COURT ORDERED?
Y2958600,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y29586.00,YASR-60F,2012,school/achievement,HOW MANY TIMES IN LAST YEAR R DAMAGED SCHOOL PROPERTY ON PURPOSE
Y0377600,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y03776.00,YASR-65A~000004,1994,prior delinquency/contact,YA SELF-REPORT: EVER CONVICTED OF FENCING/RECEIVING/SELLING STOLEN
Y4526904,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45269.04,Q13-3C.03~000011,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
Y2959804,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y29598.04,YASR-65A~000005,2012,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - DESTRUCTION OF PROPERTY
Y4276400,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y42764.00,YASR-67,2018,prior delinquency/contact,EVER/SINCE DATE OF LAST INTERVIEW R BEEN ON PROBATION?
